Name, Move
Buizel, Brick Break
Buizel, Mud-Slap
Buizel, Aqua Jet
Buizel, Growl
Buizel, Crunch
Buizel, Water Gun
Buizel, Focus Punch
Buizel, Swift
Buizel, Aqua Tail
Buizel, Ice Beam
Buizel, Double Hit
Buizel, Take Down
Buizel, Tera Blast
Buizel, Fury Cutter
Buizel, Surf
Buizel, Bite
Buizel, Dig
Buizel, Water Pulse
Buizel, Bulk Up
Buizel, Ice Spinner
Buizel, Liquidation
Buizel, Flip Turn
Buizel, Helping Hand
Buizel, Rest
Buizel, Taunt
Buizel, Icy Wind
Buizel, Wave Crash
Buizel, Hydro Pump
Buizel, Quick Attack
Buizel, Rain Dance
Buizel, Protect
Buizel, Whirlpool
Buizel, Low Kick
Buizel, Soak
Buizel, Blizzard
Buizel, Tackle
Buizel, Endure
Buizel, Sleep Talk
Buizel, Facade
Buizel, Waterfall
Buizel, Ice Fang
Buizel, Thief
Buizel, Slash
Buizel, Roar
Buizel, Chilling Water
Buizel, Low Sweep
Buizel, Fling
Buizel, Aqua Ring
Buizel, Baton Pass
Buizel, Rock Tomb
Buizel, Fury Swipes
Floatzel, Substitute
Floatzel, Headbutt
Floatzel, Ice Punch
Floatzel, Agility
Floatzel, Double-Edge
Floatzel, Brick Break
Floatzel, Giga Impact
Floatzel, Mud-Slap
Floatzel, Aqua Jet
Floatzel, Growl
Floatzel, Crunch
Floatzel, Water Gun
Floatzel, Focus Punch
Floatzel, Swift
Floatzel, Aqua Tail
Floatzel, Ice Beam
Floatzel, Double Hit
Floatzel, Take Down
Floatzel, Scary Face
Floatzel, Tera Blast
Floatzel, Focus Blast
Floatzel, Hyper Beam
Floatzel, Fury Cutter
Floatzel, Surf
Floatzel, Bite
Floatzel, Dig
Floatzel, Water Pulse
Floatzel, Bulk Up
Floatzel, Ice Spinner
Floatzel, Muddy Water
Floatzel, Liquidation
Floatzel, Metronome
Floatzel, Helping Hand
Floatzel, Flip Turn
Floatzel, Rest
Floatzel, Taunt
Floatzel, Icy Wind
Floatzel, Wave Crash
Floatzel, Hydro Pump
Floatzel, Quick Attack
Floatzel, Rain Dance
Floatzel, Protect
Floatzel, Whirlpool
Floatzel, Low Kick
Floatzel, Soak
Floatzel, Snarl
Floatzel, Blizzard
Floatzel, Tackle
Floatzel, Endure
Floatzel, Sleep Talk
Floatzel, Facade
Floatzel, Waterfall
Floatzel, Ice Fang
Floatzel, Thief
Floatzel, Slash
Floatzel, Roar
Floatzel, Chilling Water
Floatzel, Low Sweep
Floatzel, Fling
Floatzel, Aqua Ring
Floatzel, Baton Pass
Floatzel, Body Slam
Floatzel, Rock Tomb
Floatzel, Fury Swipes
Cherubi, Substitute
Cherubi, Heal Pulse
Cherubi, Petal Blizzard
Cherubi, Snore
Cherubi, Defense Curl
Cherubi, Rollout
Cherubi, Tickle
Cherubi, Energy Ball
Cherubi, Double-Edge
Cherubi, Return
Cherubi, Pollen Puff
Cherubi, Bullet Seed
Cherubi, Swords Dance
Cherubi, Stun Spore
Cherubi, Sleep Powder
Cherubi, Sweet Scent
Cherubi, Grassy Glide
Cherubi, Secret Power
Cherubi, Take Down
Cherubi, Nature Power
Cherubi, Synthesis
Cherubi, Grass Whistle
Cherubi, Weather Ball
Cherubi, Draining Kiss
Cherubi, Confide
Cherubi, Petal Dance
Cherubi, Round
Cherubi, Helping Hand
Cherubi, Solar Beam
Cherubi, Rest
Cherubi, Aromatherapy
Cherubi, Giga Drain
Cherubi, Double Team
Cherubi, Seed Bomb
Cherubi, Swagger
Cherubi, Hidden Power
Cherubi, Healing Wish
Cherubi, Frustration
Cherubi, Safeguard
Cherubi, Protect
Cherubi, Leech Seed
Cherubi, Flower Shield
Cherubi, Toxic
Cherubi, Absorb
Cherubi, Tackle
Cherubi, Endure
Cherubi, Sleep Talk
Cherubi, Attract
Cherubi, Facade
Cherubi, Morning Sun
Cherubi, Razor Leaf
Cherubi, Captivate
Cherubi, Sunny Day
Cherubi, Natural Gift
Cherubi, Grass Knot
Cherubi,  
Cherubi, Grassy Terrain
Cherubi, Growth
Cherubi, Leafage
Cherubi, Lucky Chant
Cherubi, Magical Leaf
Cherubi, Worry Seed
Cherubi, Flash
Cherubi, Dazzling Gleam
Cherrim, Substitute
Cherrim, Heal Pulse
Cherrim, Petal Blizzard
Cherrim, Snore
Cherrim, Defense Curl
Cherrim, Rollout
Cherrim, Tickle
Cherrim, Energy Ball
Cherrim, Double-Edge
Cherrim, Return
Cherrim, Pollen Puff
Cherrim, Giga Impact
Cherrim, Bullet Seed
Cherrim, Swords Dance
Cherrim, Stun Spore
Cherrim, Sleep Powder
Cherrim, Sweet Scent
Cherrim, Grassy Glide
Cherrim, Secret Power
Cherrim, Take Down
Cherrim, Play Rough
Cherrim, Nature Power
Cherrim, Synthesis
Cherrim, Hyper Beam
Cherrim, Grass Whistle
Cherrim, Weather Ball
Cherrim, Draining Kiss
Cherrim, Confide
Cherrim, Petal Dance
Cherrim, Round
Cherrim, Helping Hand
Cherrim, Solar Beam
Cherrim, Rest
Cherrim, Aromatherapy
Cherrim, Giga Drain
Cherrim, Double Team
Cherrim, Solar Blade
Cherrim, Seed Bomb
Cherrim, Swagger
Cherrim, Hidden Power
Cherrim, Laser Focus
Cherrim, Healing Wish
Cherrim, Frustration
Cherrim, Safeguard
Cherrim, Protect
Cherrim, Leech Seed
Cherrim, Flower Shield
Cherrim, Toxic
Cherrim, Absorb
Cherrim, Tackle
Cherrim, Endure
Cherrim, Sleep Talk
Cherrim, Attract
Cherrim, Facade
Cherrim, Morning Sun
Cherrim, Razor Leaf
Cherrim, Captivate
Cherrim, Sunny Day
Cherrim, Natural Gift
Cherrim, Grass Knot
Cherrim,  
Cherrim, Grassy Terrain
Cherrim, Growth
Cherrim, Leafage
Cherrim, Lucky Chant
Cherrim, Magical Leaf
Cherrim, Worry Seed
Cherrim, Flash
Cherrim, Dazzling Gleam
Shellos, Harden
Shellos, Rock Slide
Shellos, Substitute
Shellos, Acid Armor
Shellos, Skitter Smack
Shellos, Pain Split
Shellos, Sandstorm
Shellos, Snowscape
Shellos, Mud-Slap
Shellos, Water Gun
Shellos, Mist
Shellos, Ice Beam
Shellos, Take Down
Shellos, Tera Blast
Shellos, Recover
Shellos, Amnesia
Shellos, Memento
Shellos, Surf
Shellos, Clear Smog
Shellos, Water Pulse
Shellos, Muddy Water
Shellos, Stone Edge
Shellos, Ancient Power
Shellos, Mud Shot
Shellos, Stockpile
Shellos, Liquidation
Shellos, Spit Up
Shellos, Helping Hand
Shellos, Rest
Shellos, Icy Wind
Shellos, Hydro Pump
Shellos, Bulldoze
Shellos, Mirror Coat
Shellos, Yawn
Shellos, Rain Dance
Shellos, Counter
Shellos, Protect
Shellos, Blizzard
Shellos, Whirlpool
Shellos, Sludge
Shellos, Endure
Shellos, Sleep Talk
Shellos, Facade
Shellos, Waterfall
Shellos, Swallow
Shellos, Chilling Water
Shellos, Curse
Shellos, Earth Power
Shellos, Stealth Rock
Shellos, Body Slam
Shellos, Rock Tomb
Gastrodon, Harden
Gastrodon, Rock Slide
Gastrodon, Substitute
Gastrodon, Sand Tomb
Gastrodon, Acid Armor
Gastrodon, Skitter Smack
Gastrodon, Pain Split
Gastrodon, Sandstorm
Gastrodon, Giga Impact
Gastrodon, Snowscape
Gastrodon, Mud-Slap
Gastrodon, Earthquake
Gastrodon, Water Gun
Gastrodon, Mist
Gastrodon, Sludge Bomb
Gastrodon, Ice Beam
Gastrodon, Take Down
Gastrodon, Tera Blast
Gastrodon, Recover
Gastrodon, Hyper Beam
Gastrodon, Amnesia
Gastrodon, Memento
Gastrodon, Surf
Gastrodon, Weather Ball
Gastrodon, Clear Smog
Gastrodon, Dig
Gastrodon, Water Pulse
Gastrodon, Muddy Water
Gastrodon, Stone Edge
Gastrodon, Ancient Power
Gastrodon, Mud Shot
Gastrodon, Stockpile
Gastrodon, Liquidation
Gastrodon, Spit Up
Gastrodon, Helping Hand
Gastrodon, Rest
Gastrodon, Icy Wind
Gastrodon, Sludge Wave
Gastrodon, Hydro Pump
Gastrodon, Stomping Tantrum
Gastrodon, Bulldoze
Gastrodon, Mirror Coat
Gastrodon, Yawn
Gastrodon, Rain Dance
Gastrodon, Counter
Gastrodon, Rock Blast
Gastrodon, Protect
Gastrodon, Blizzard
Gastrodon, Whirlpool
Gastrodon, Sludge
Gastrodon, Endure
Gastrodon, Sleep Talk
Gastrodon, Facade
Gastrodon, Waterfall
Gastrodon, Swallow
Gastrodon, Chilling Water
Gastrodon, Curse
Gastrodon, Earth Power
Gastrodon, Stealth Rock
Gastrodon, Spikes
Gastrodon, Body Slam
Gastrodon, Rock Tomb
Ambipom, Substitute
Ambipom, Thunder
Ambipom, Aerial Ace
Ambipom, Ice Punch
Ambipom, Agility
Ambipom, Beat Up
Ambipom, Tickle
Ambipom, Trailblaze
Ambipom, Double-Edge
Ambipom, Nasty Plot
Ambipom, Scratch
Ambipom, Brick Break
Ambipom, Bounce
Ambipom, Giga Impact
Ambipom, Fire Punch
Ambipom, Screech
Ambipom, Quick Guard
Ambipom, Switcheroo
Ambipom, Mud-Slap
Ambipom, U-turn
Ambipom, Focus Punch
Ambipom, Swift
Ambipom, Double Hit
Ambipom, Take Down
Ambipom, Sand Attack
Ambipom, Tera Blast
Ambipom, Iron Tail
Ambipom, Hyper Beam
Ambipom, Tail Whip
Ambipom, Smack Down
Ambipom, Dig
Ambipom, Water Pulse
Ambipom, Triple Axel
Ambipom, Throat Chop
Ambipom, Acrobatics
Ambipom, Thunder Punch
Ambipom, Upper Hand
Ambipom, Mud Shot
Ambipom, Metronome
Ambipom, Helping Hand
Ambipom, Last Resort
Ambipom, Rest
Ambipom, Foul Play
Ambipom, Taunt
Ambipom, Solar Beam
Ambipom, Spite
Ambipom, Shadow Ball
Ambipom, Knock Off
Ambipom, Seed Bomb
Ambipom, Slam
Ambipom, Fake Out
Ambipom, Rain Dance
Ambipom, Counter
Ambipom, Protect
Ambipom, Low Kick
Ambipom, Covet
Ambipom, Thunderbolt
Ambipom, Endure
Ambipom, Sleep Talk
Ambipom, Facade
Ambipom, Thief
Ambipom, Sunny Day
Ambipom, Thunder Wave
Ambipom, Grass Knot
Ambipom, Chilling Water
Ambipom, Low Sweep
Ambipom, Fling
Ambipom, Endeavor
Ambipom, Baton Pass
Ambipom, Astonish
Ambipom, Gunk Shot
Ambipom, Fury Swipes
Ambipom, Shadow Claw
Drifloon, Substitute
Drifloon, Thunder
Drifloon, Aerial Ace
Drifloon, Psybeam
Drifloon, Fly
Drifloon, Pain Split
Drifloon, Tailwind
Drifloon, Trick
Drifloon, Defog
Drifloon, Focus Energy
Drifloon, Destiny Bond
Drifloon, Psychic
Drifloon, Hex
Drifloon, Swift
Drifloon, Imprison
Drifloon, Trick Room
Drifloon, Tera Blast
Drifloon, Amnesia
Drifloon, Weather Ball
Drifloon, Clear Smog
Drifloon, Memento
Drifloon, Gust
Drifloon, Air Cutter
Drifloon, Calm Mind
Drifloon, Acrobatics
Drifloon, Payback
Drifloon, Spit Up
Drifloon, Helping Hand
Drifloon, Spite
Drifloon, Rest
Drifloon, Icy Wind
Drifloon, Disable
Drifloon, Shadow Ball
Drifloon, Knock Off
Drifloon, Self-Destruct
Drifloon, Stored Power
Drifloon, Rain Dance
Drifloon, Protect
Drifloon, Gyro Ball
Drifloon, Night Shade
Drifloon, Temper Flare
Drifloon, Thunderbolt
Drifloon, Phantom Force
Drifloon, Swallow
Drifloon, Endure
Drifloon, Facade
Drifloon, Sleep Talk
Drifloon, Thief
Drifloon, Sunny Day
Drifloon, Thunder Wave
Drifloon, Minimize
Drifloon, Haze
Drifloon, Curse
Drifloon, Will-O-Wisp
Drifloon, Explosion
Drifloon, Baton Pass
Drifloon, Astonish
Drifloon, Stockpile
Drifloon, Skill Swap
Drifloon, Hypnosis
Drifblim, Substitute
Drifblim, Thunder
Drifblim, Aerial Ace
Drifblim, Psybeam
Drifblim, Fly
Drifblim, Pain Split
Drifblim, Tailwind
Drifblim, Trick
Drifblim, Defog
Drifblim, Giga Impact
Drifblim, Focus Energy
Drifblim, Destiny Bond
Drifblim, Psychic
Drifblim, Hex
Drifblim, Swift
Drifblim, Imprison
Drifblim, Trick Room
Drifblim, Tera Blast
Drifblim, Hyper Beam
Drifblim, Amnesia
Drifblim, Weather Ball
Drifblim, Clear Smog
Drifblim, Memento
Drifblim, Gust
Drifblim, Air Cutter
Drifblim, Calm Mind
Drifblim, Acrobatics
Drifblim, Payback
Drifblim, Spit Up
Drifblim, Helping Hand
Drifblim, Body Slam
Drifblim, Rest
Drifblim, Spite
Drifblim, Icy Wind
Drifblim, Disable
Drifblim, Shadow Ball
Drifblim, Knock Off
Drifblim, Strength Sap
Drifblim, Self-Destruct
Drifblim, Stored Power
Drifblim, Rain Dance
Drifblim, Protect
Drifblim, Gyro Ball
Drifblim, Night Shade
Drifblim, Temper Flare
Drifblim, Thunderbolt
Drifblim, Phantom Force
Drifblim, Swallow
Drifblim, Endure
Drifblim, Facade
Drifblim, Sleep Talk
Drifblim, Thief
Drifblim, Air Slash
Drifblim, Sunny Day
Drifblim, Thunder Wave
Drifblim, Minimize
Drifblim, Haze
Drifblim, Curse
Drifblim, Fling
Drifblim, Will-O-Wisp
Drifblim, Explosion
Drifblim, Baton Pass
Drifblim, Astonish
Drifblim, Stockpile
Drifblim, Skill Swap
Drifblim, Hypnosis
Buneary, Headbutt
Buneary, Mega Kick
Buneary, Ice Punch
Buneary, Encore
Buneary, Defense Curl
Buneary, Bounce
Buneary, Switcheroo
Buneary, Power-Up Punch
Buneary, Secret Power
Buneary, Shock Wave
Buneary, Teeter Dance
Buneary, Uproar
Buneary, Fake Tears
Buneary, Mud Sport
Buneary, Retaliate
Buneary, Copycat
Buneary, Baby-Doll Eyes
Buneary, Splash
Buneary, Fake Out
Buneary, Quick Attack
Buneary, Covet
Buneary, Charge Beam
Buneary, Drain Punch
Buneary, Facade
Buneary, Captivate
Buneary, Hyper Voice
Buneary, Grass Knot
Buneary, Flatter
Buneary, Double-Edge
Buneary, After You
Buneary, Focus Punch
Buneary, Sky Uppercut
Buneary, Double Hit
Buneary, Play Rough
Buneary, Draining Kiss
Buneary, Water Pulse
Buneary, Foresight
Buneary, Payback
Buneary, Cosmic Power
Buneary, Protect
Buneary, Attract
Buneary, Thunder Wave
Buneary, Natural Gift
Buneary, Fling
Buneary, Jump Kick
Buneary, Agility
Buneary, Return
Buneary, Double Kick
Buneary, Fire Punch
Buneary, Swift
Buneary, Ice Beam
Buneary, Entrainment
Buneary, Dig
Buneary, Confide
Buneary, Mega Punch
Buneary, Round
Buneary, Helping Hand
Buneary, Last Resort
Buneary, Rest
Buneary, Magic Coat
Buneary, Assurance
Buneary, Shadow Ball
Buneary, Low Kick
Buneary, Endure
Buneary, Sleep Talk
Buneary, Cut
Buneary, Dizzy Punch
Buneary, Sunny Day
Buneary, Hidden Power
Buneary, Substitute
Buneary, Mud-Slap
Buneary, Iron Tail
Buneary, Triple Axel
Buneary, Pound
Buneary, Thunder Punch
Buneary, Solar Beam
Buneary, Work Up
Buneary, Double Team
Buneary, Swagger
Buneary, Sweet Kiss
Buneary, Healing Wish
Buneary, Rain Dance
Buneary, Frustration
Buneary, Flail
Buneary, Circle Throw
Buneary, Heal Bell
Buneary, Toxic
Buneary, Thunderbolt
Buneary, Baton Pass
Buneary, Rock Smash
Buneary,  
Buneary, Low Sweep
Buneary, Endeavor
Buneary, Snore
Buneary, Charm
Lopunny, Headbutt
Lopunny, Mega Kick
Lopunny, Ice Punch
Lopunny, Encore
Lopunny, Defense Curl
Lopunny, Bounce
Lopunny, Switcheroo
Lopunny, Rototiller
Lopunny, Power-Up Punch
Lopunny, Secret Power
Lopunny, Focus Blast
Lopunny, Shock Wave
Lopunny, Teeter Dance
Lopunny, Uproar
Lopunny, Fake Tears
Lopunny, Acrobatics
Lopunny, Mud Sport
Lopunny, Retaliate
Lopunny, Copycat
Lopunny, Baby-Doll Eyes
Lopunny, Splash
Lopunny, Fake Out
Lopunny, Laser Focus
Lopunny, Quick Attack
Lopunny, Covet
Lopunny, Charge Beam
Lopunny, Drain Punch
Lopunny, Facade
Lopunny, Captivate
Lopunny, Hyper Voice
Lopunny, Grass Knot
Lopunny, High Jump Kick
Lopunny, Flatter
Lopunny, Double-Edge
Lopunny, Giga Impact
Lopunny, After You
Lopunny, Mach Punch
Lopunny, Focus Punch
Lopunny, Sky Uppercut
Lopunny, Double Hit
Lopunny, Play Rough
Lopunny, Draining Kiss
Lopunny, Water Pulse
Lopunny, Foresight
Lopunny, Payback
Lopunny, Strength
Lopunny, Cosmic Power
Lopunny, Protect
Lopunny, Attract
Lopunny, Thunder Wave
Lopunny, Natural Gift
Lopunny, Fling
Lopunny, Brutal Swing
Lopunny, Jump Kick
Lopunny, Thunder
Lopunny, Agility
Lopunny, Return
Lopunny, Double Kick
Lopunny, Fire Punch
Lopunny, U-turn
Lopunny, Reversal
Lopunny, Swift
Lopunny, Ice Beam
Lopunny, Entrainment
Lopunny, Fury Cutter
Lopunny, Dig
Lopunny, Confide
Lopunny, Mega Punch
Lopunny, Round
Lopunny, Helping Hand
Lopunny, Last Resort
Lopunny, Magic Coat
Lopunny, Rest
Lopunny, Assurance
Lopunny, Shadow Ball
Lopunny, Mirror Coat
Lopunny, Low Kick
Lopunny, Endure
Lopunny, Sleep Talk
Lopunny, Cut
Lopunny, Dizzy Punch
Lopunny, Sunny Day
Lopunny, Hidden Power
Lopunny, Substitute
Lopunny, Mud-Slap
Lopunny, Iron Tail
Lopunny, Hyper Beam
Lopunny, Triple Axel
Lopunny, Pound
Lopunny, Thunder Punch
Lopunny, Solar Beam
Lopunny, Aura Sphere
Lopunny, Work Up
Lopunny, Double Team
Lopunny, Close Combat
Lopunny, Swagger
Lopunny, Sweet Kiss
Lopunny, Healing Wish
Lopunny, Rain Dance
Lopunny, Frustration
Lopunny, Blizzard
Lopunny, Flail
Lopunny, Circle Throw
Lopunny, Heal Bell
Lopunny, Toxic
Lopunny, Thunderbolt
Lopunny, Baton Pass
Lopunny, Rock Smash
Lopunny,  
Lopunny, Low Sweep
Lopunny, Endeavor
Lopunny, Snore
Lopunny, Charm
Mismagius, Substitute
Mismagius, Thunder
Mismagius, Perish Song
Mismagius, Psybeam
Mismagius, Energy Ball
Mismagius, Nasty Plot
Mismagius, Shadow Sneak
Mismagius, Pain Split
Mismagius, Trick
Mismagius, Confusion
Mismagius, Mystical Fire
Mismagius, Giga Impact
Mismagius, Future Sight
Mismagius, Screech
Mismagius, Snowscape
Mismagius, Burning Jealousy
Mismagius, Growl
Mismagius, Psychic
Mismagius, Destiny Bond
Mismagius, Hex
Mismagius, Swift
Mismagius, Imprison
Mismagius, Trick Room
Mismagius, Wonder Room
Mismagius, Tera Blast
Mismagius, Scary Face
Mismagius, Confuse Ray
Mismagius, Hyper Beam
Mismagius, Psyshock
Mismagius, Memento
Mismagius, Draining Kiss
Mismagius, Calm Mind
Mismagius, Fake Tears
Mismagius, Power Gem
Mismagius, Payback
Mismagius, Poltergeist
Mismagius, Dark Pulse
Mismagius, Spite
Mismagius, Rest
Mismagius, Foul Play
Mismagius, Taunt
Mismagius, Icy Wind
Mismagius, Helping Hand
Mismagius, Mean Look
Mismagius, Shadow Ball
Mismagius, Psych Up
Mismagius, Sucker Punch
Mismagius, Stored Power
Mismagius, Psychic Noise
Mismagius, Rain Dance
Mismagius, Protect
Mismagius, Night Shade
Mismagius, Charge Beam
Mismagius, Thunderbolt
Mismagius, Phantom Force
Mismagius, Endure
Mismagius, Sleep Talk
Mismagius, Facade
Mismagius, Thief
Mismagius, Sunny Day
Mismagius, Thunder Wave
Mismagius, Hyper Voice
Mismagius, Grass Knot
Mismagius, Lash Out
Mismagius, Curse
Mismagius, Will-O-Wisp
Mismagius, Magical Leaf
Mismagius, Astonish
Mismagius, Skill Swap
Mismagius, Dazzling Gleam
Mismagius, Charm
Honchkrow, Substitute
Honchkrow, Aerial Ace
Honchkrow, Heat Wave
Honchkrow, Perish Song
Honchkrow, Fly
Honchkrow, Double-Edge
Honchkrow, Nasty Plot
Honchkrow, Comeuppance
Honchkrow, Tailwind
Honchkrow, Giga Impact
Honchkrow, Wing Attack
Honchkrow, Brave Bird
Honchkrow, Screech
Honchkrow, Mud-Slap
Honchkrow, U-turn
Honchkrow, Psychic
Honchkrow, Hex
Honchkrow, Quash
Honchkrow, Sky Attack
Honchkrow, Take Down
Honchkrow, Scary Face
Honchkrow, Tera Blast
Honchkrow, Confuse Ray
Honchkrow, Hyper Beam
Honchkrow, Dual Wingbeat
Honchkrow, Uproar
Honchkrow, Gust
Honchkrow, Calm Mind
Honchkrow, Acrobatics
Honchkrow, Whirlwind
Honchkrow, Dark Pulse
Honchkrow, Helping Hand
Honchkrow, Rest
Honchkrow, Foul Play
Honchkrow, Taunt
Honchkrow, Icy Wind
Honchkrow, Spite
Honchkrow, Drill Peck
Honchkrow, Mean Look
Honchkrow, Shadow Ball
Honchkrow, Assurance
Honchkrow, Swagger
Honchkrow, Psych Up
Honchkrow, Feather Dance
Honchkrow, Sucker Punch
Honchkrow, Psychic Noise
Honchkrow, Rain Dance
Honchkrow, Protect
Honchkrow, Snarl
Honchkrow, Night Shade
Honchkrow, Endure
Honchkrow, Sleep Talk
Honchkrow, Facade
Honchkrow, Peck
Honchkrow, Thief
Honchkrow, Air Slash
Honchkrow, Sunny Day
Honchkrow, Thunder Wave
Honchkrow, Lash Out
Honchkrow, Chilling Water
Honchkrow, Haze
Honchkrow, Night Slash
Honchkrow, Endeavor
Honchkrow, Hurricane
Honchkrow, Astonish
Honchkrow, Air Cutter
Honchkrow, Flatter
Glameow, Thunder
Glameow, Substitute
Glameow, Aerial Ace
Glameow, Double-Edge
Glameow, Nasty Plot
Glameow, Scratch
Glameow, Growl
Glameow, U-turn
Glameow, Swift
Glameow, Iron Tail
Glameow, Play Rough
Glameow, Sand Attack
Glameow, Shock Wave
Glameow, Tail Whip
Glameow, Bite
Glameow, Dig
Glameow, Water Pulse
Glameow, Fake Tears
Glameow, Payback
Glameow, Last Resort
Glameow, Rest
Glameow, Retaliate
Glameow, Taunt
Glameow, Hone Claws
Glameow, Work Up
Glameow, Double Team
Glameow, Shadow Ball
Glameow, Assurance
Glameow, Swagger
Glameow, Psych Up
Glameow, Sucker Punch
Glameow, Fake Out
Glameow, Rain Dance
Glameow, Quick Attack
Glameow, Protect
Glameow, Flail
Glameow, Dream Eater
Glameow, Thunderbolt
Glameow, Tackle
Glameow, Endure
Glameow, Sleep Talk
Glameow, Attract
Glameow, Facade
Glameow, Cut
Glameow, Thief
Glameow, Slash
Glameow, Sunny Day
Glameow, Torment
Glameow, Shadow Claw
Glameow,  
Glameow, Night Slash
Glameow, Flash
Glameow, Fury Swipes
Glameow, Hypnosis
Glameow, Charm
Purugly, Thunder
Purugly, Substitute
Purugly, Aerial Ace
Purugly, Double-Edge
Purugly, Nasty Plot
Purugly, Scratch
Purugly, Giga Impact
Purugly, Growl
Purugly, U-turn
Purugly, Swift
Purugly, Iron Tail
Purugly, Play Rough
Purugly, Sand Attack
Purugly, Hyper Beam
Purugly, Shock Wave
Purugly, Tail Whip
Purugly, Bite
Purugly, Dig
Purugly, Water Pulse
Purugly, Fake Tears
Purugly, Payback
Purugly, Last Resort
Purugly, Rest
Purugly, Retaliate
Purugly, Taunt
Purugly, Hone Claws
Purugly, Work Up
Purugly, Double Team
Purugly, Shadow Ball
Purugly, Assurance
Purugly, Swagger
Purugly, Psych Up
Purugly, Bulldoze
Purugly, Sucker Punch
Purugly, Fake Out
Purugly, Rain Dance
Purugly, Quick Attack
Purugly, Protect
Purugly, Flail
Purugly, Dream Eater
Purugly, Thunderbolt
Purugly, Tackle
Purugly, Endure
Purugly, Sleep Talk
Purugly, Attract
Purugly, Facade
Purugly, Cut
Purugly, Thief
Purugly, Slash
Purugly, Sunny Day
Purugly, Roar
Purugly, Torment
Purugly, Shadow Claw
Purugly,  
Purugly, Night Slash
Purugly, Body Slam
Purugly, Flash
Purugly, Fury Swipes
Purugly, Hypnosis
Purugly, Charm
Chingling, Substitute
Chingling, Energy Ball
Chingling, Double-Edge
Chingling, Recycle
Chingling, Trick
Chingling, Confusion
Chingling, Hypnosis
Chingling, Future Sight
Chingling, Reflect
Chingling, Growl
Chingling, Psychic
Chingling, Trick Room
Chingling, Entrainment
Chingling, Tera Blast
Chingling, Recover
Chingling, Psyshock
Chingling, Wrap
Chingling, Uproar
Chingling, Light Screen
Chingling, Calm Mind
Chingling, Wish
Chingling, Helping Hand
Chingling, Last Resort
Chingling, Rest
Chingling, Taunt
Chingling, Icy Wind
Chingling, Disable
Chingling, Cosmic Power
Chingling, Shadow Ball
Chingling, Gravity
Chingling, Knock Off
Chingling, Ally Switch
Chingling, Psych Up
Chingling, Yawn
Chingling, Stored Power
Chingling, Zen Headbutt
Chingling, Rain Dance
Chingling, Psychic Noise
Chingling, Protect
Chingling, Charge Beam
Chingling, Sleep Talk
Chingling, Endure
Chingling, Facade
Chingling, Sunny Day
Chingling, Thunder Wave
Chingling, Hyper Voice
Chingling, Grass Knot
Chingling, Curse
Chingling, Baton Pass
Chingling, Astonish
Chingling, Skill Swap
Chingling, Dazzling Gleam
Stunky, Substitute
Stunky, Trailblaze
Stunky, Double-Edge
Stunky, Nasty Plot
Stunky, Scratch
Stunky, Focus Energy
Stunky, Screech
Stunky, Poison Tail
Stunky, Crunch
Stunky, Hex
Stunky, Swift
Stunky, Sludge Bomb
Stunky, Poison Jab
Stunky, Take Down
Stunky, Scary Face
Stunky, Play Rough
Stunky, Tera Blast
Stunky, Memento
Stunky, Bite
Stunky, Dig
Stunky, Venoshock
Stunky, Throat Chop
Stunky, Dark Pulse
Stunky, Helping Hand
Stunky, Rest
Stunky, Foul Play
Stunky, Taunt
Stunky, Sludge Wave
Stunky, Shadow Ball
Stunky, Knock Off
Stunky, Smog
Stunky, Sucker Punch
Stunky, Rain Dance
Stunky, Protect
Stunky, Snarl
Stunky, Temper Flare
Stunky, Toxic
Stunky, Smokescreen
Stunky, Belch
Stunky, Acid Spray
Stunky, Endure
Stunky, Sleep Talk
Stunky, Facade
Stunky, Flamethrower
Stunky, Poison Gas
Stunky, Thief
Stunky, Slash
Stunky, Sunny Day
Stunky, Roar
Stunky, Lash Out
Stunky, Haze
Stunky, Leer
Stunky, Night Slash
Stunky, Feint
Stunky, Explosion
Stunky, Toxic Spikes
Stunky, Astonish
Stunky, Body Slam
Stunky, Gunk Shot
Stunky, Fury Swipes
Stunky, Shadow Claw
Stunky, Fire Blast
Skuntank, Substitute
Skuntank, Trailblaze
Skuntank, Double-Edge
Skuntank, Nasty Plot
Skuntank, Scratch
Skuntank, Giga Impact
Skuntank, Focus Energy
Skuntank, Screech
Skuntank, Burning Jealousy
Skuntank, Poison Tail
Skuntank, Crunch
Skuntank, Hex
Skuntank, Swift
Skuntank, Sludge Bomb
Skuntank, Poison Jab
Skuntank, Take Down
Skuntank, Scary Face
Skuntank, Play Rough
Skuntank, Tera Blast
Skuntank, Hyper Beam
Skuntank, Memento
Skuntank, Bite
Skuntank, Dig
Skuntank, Venoshock
Skuntank, Throat Chop
Skuntank, Dark Pulse
Skuntank, Helping Hand
Skuntank, Rest
Skuntank, Foul Play
Skuntank, Taunt
Skuntank, Sludge Wave
Skuntank, Shadow Ball
Skuntank, Knock Off
Skuntank, Smog
Skuntank, Fire Spin
Skuntank, Sucker Punch
Skuntank, Rain Dance
Skuntank, Protect
Skuntank, Snarl
Skuntank, Temper Flare
Skuntank, Toxic
Skuntank, Smokescreen
Skuntank, Belch
Skuntank, Acid Spray
Skuntank, Super Fang
Skuntank, Endure
Skuntank, Sleep Talk
Skuntank, Facade
